gene1	gene2	protein1	protein2	experimental	database	textmining	combined_score
SoyZH13_12G166000	SoyZH13_13G289000	3847.I1M4B9	3847.I1LTW8	0	900	0	900
SoyZH13_12G166800	SoyZH13_16G139200	3847.K7LVS5	3847.C6TGP5	473	453	458	830
SoyZH13_12G167600	SoyZH13_13G117700	3847.I1LTY5	3847.K7LZK8	156	627	182	719
SoyZH13_12G167600	SoyZH13_13G143000	3847.K7M042	3847.I1LTY5	68	706	306	793
SoyZH13_12G167600	SoyZH13_13G304100	3847.K7M3A4	3847.I1LTY5	172	649	240	759
SoyZH13_12G167600	SoyZH13_14G019600	3847.A0A0R0G885	3847.I1LTY5	260	642	223	776
SoyZH13_12G167600	SoyZH13_15G041600	3847.I1LTY5	3847.A0A0R0G317	172	649	240	759
SoyZH13_12G167600	SoyZH13_16G038900	3847.I1ML38	3847.I1LTY5	232	633	223	761
SoyZH13_12G167600	SoyZH13_16G135900	3847.I1MNT5	3847.I1LTY5	232	633	223	761
SoyZH13_12G167600	SoyZH13_17G090800	3847.K7MKS7	3847.I1LTY5	156	627	182	719
SoyZH13_12G167600	SoyZH13_17G107300	3847.I1LTY5	3847.A0A0R0FMN0	68	706	306	793
SoyZH13_12G167600	SoyZH13_18G084100	3847.I1LTY5	3847.A0A0R4J5S7	260	642	223	776
SoyZH13_12G167600	SoyZH13_19G096200	3847.K7MXS5	3847.I1LTY5	232	633	223	761
SoyZH13_12G167600	SoyZH13_19G192000	3847.I1LTY5	3847.I1NAZ4	172	621	164	714
SoyZH13_12G169800	SoyZH13_13G285700	3847.I1M487	3847.I1LU06	0	900	0	900
SoyZH13_12G170100	SoyZH13_13G081400	3847.I1LVN3	3847.I1LU07	395	596	341	824
SoyZH13_12G170100	SoyZH13_15G157000	3847.K7MBS1	3847.I1LU07	395	394	341	737
SoyZH13_12G170100	SoyZH13_17G058400	3847.I1MSN3	3847.I1LU07	395	596	341	824
SoyZH13_12G171500	SoyZH13_13G033300	3847.C6T2H2	3847.I1LU28	455	738	0	850
SoyZH13_12G171500	SoyZH13_13G149900	3847.K7M084	3847.I1LU28	490	540	0	755
SoyZH13_12G171500	SoyZH13_13G232800	3847.I1M2L4	3847.I1LU28	638	540	0	826
SoyZH13_12G171500	SoyZH13_14G022400	3847.I1LU28	3847.K7M4K2	568	540	0	792
SoyZH13_12G171500	SoyZH13_14G040200	3847.I1LU28	3847.C6TDU3	652	821	0	934
SoyZH13_12G171500	SoyZH13_14G041000	3847.I1LU28	3847.A0A0R0G9Y3	60	707	0	713
SoyZH13_12G171500	SoyZH13_14G179900	3847.C6SWR8	3847.I1LU28	490	540	0	755
SoyZH13_12G171500	SoyZH13_14G197900	3847.I1MBW8	3847.I1LU28	500	749	0	869
SoyZH13_12G171500	SoyZH13_15G057400	3847.I1LU28	3847.I1ME19	638	540	0	826
SoyZH13_12G171500	SoyZH13_15G156602	3847.A0A0R0GBK3	3847.I1LU28	0	821	0	820
SoyZH13_12G171500	SoyZH13_15G181600	3847.K7MCG1	3847.I1LU28	631	540	0	823
SoyZH13_12G171500	SoyZH13_16G053600	3847.I1MLJ0	3847.I1LU28	569	717	0	872
SoyZH13_12G171500	SoyZH13_17G012100	3847.I1MR45	3847.I1LU28	638	540	0	826
SoyZH13_12G171500	SoyZH13_17G084800	3847.I1LU28	3847.A0A0R0FAP5	569	540	0	793
SoyZH13_12G171500	SoyZH13_17G111200	3847.I1MU97	3847.I1LU28	490	540	0	755
SoyZH13_12G171500	SoyZH13_17G124000	3847.I1MUN3	3847.I1LU28	516	540	0	767
SoyZH13_12G171500	SoyZH13_18G014500	3847.I1LU28	3847.I1MYQ8	395	714	0	819
SoyZH13_12G171500	SoyZH13_18G208400	3847.A0A0R0F3T1	3847.I1LU28	531	781	0	892
SoyZH13_12G171500	SoyZH13_19G044500	3847.I1LU28	3847.I1N6T0	455	738	0	850
SoyZH13_12G171500	SoyZH13_19G133200	3847.I1LU28	3847.A0A0R0EMK6	500	476	0	726
SoyZH13_12G171500	SoyZH13_19G198200	3847.I1LU28	3847.A0A0R0F2F5	500	749	0	868
SoyZH13_12G171500	SoyZH13_20G147900	3847.C6TBL4	3847.I1LU28	569	717	0	872
SoyZH13_12G171500	SoyZH13_20G175700	3847.I1NHQ5	3847.I1LU28	658	821	0	936
SoyZH13_12G174600	SoyZH13_13G281400	3847.C6T2R2	3847.I1LU61	0	900	0	900
SoyZH13_12G174600	SoyZH13_13G311700	3847.I1LU61	3847.C6SWA0	415	507	460	830
SoyZH13_12G174600	SoyZH13_15G034200	3847.C6T083	3847.I1LU61	415	507	460	830
SoyZH13_12G174600	SoyZH13_17G002300	3847.I1LU61	3847.I1MQT7	262	415	410	723
SoyZH13_12G174600	SoyZH13_18G148500	3847.I1N2A0	3847.I1LU61	0	756	112	774
SoyZH13_12G174600	SoyZH13_19G005200	3847.I1N5I4	3847.I1LU61	0	508	446	715
SoyZH13_12G174900	SoyZH13_14G049600	3847.I1M7N8	3847.I1LU69	192	621	117	706
SoyZH13_12G174900	SoyZH13_18G020700	3847.I1MYX8	3847.I1LU69	192	621	117	706
SoyZH13_12G174900	SoyZH13_20G232200	3847.I1LU69	3847.I1NJE4	812	0	0	812
SoyZH13_12G177700	SoyZH13_14G196400	3847.K7M8E6	3847.I1LU99	396	417	357	753
SoyZH13_12G179000	SoyZH13_13G044000	3847.I1LUB3	3847.I1LWR8	395	398	294	720
SoyZH13_12G179000	SoyZH13_13G136300	3847.K7LZZ5	3847.I1LUB3	567	546	455	883
SoyZH13_12G179000	SoyZH13_13G277000	3847.I1M3Y7	3847.I1LUB3	0	900	0	900
SoyZH13_12G179000	SoyZH13_14G112500	3847.C6SXJ9	3847.I1LUB3	567	546	0	795
SoyZH13_12G179000	SoyZH13_15G049100	3847.A0A0R0FX70	3847.I1LUB3	567	546	370	865
SoyZH13_12G179000	SoyZH13_16G057400	3847.I1LUB3	3847.C6TJ17	455	576	401	849
SoyZH13_12G179000	SoyZH13_16G079700	3847.I1LUB3	3847.I1MM85	395	398	294	720
SoyZH13_12G179000	SoyZH13_17G197000	3847.I1MWP7	3847.I1LUB3	567	546	0	795
SoyZH13_12G179000	SoyZH13_18G235200	3847.I1LUB3	3847.Q9GE06	395	398	294	720
SoyZH13_12G179000	SoyZH13_19G026400	3847.C6TK92	3847.I1LUB3	395	398	294	720
SoyZH13_12G179000	SoyZH13_19G067100	3847.I1LUB3	3847.I1N7F4	455	576	401	849
SoyZH13_12G180400	SoyZH13_16G016400	3847.K7LW07	3847.A0A0R0FTP6	569	540	547	902
SoyZH13_12G180400	SoyZH13_18G099200	3847.K7LW07	3847.A0A0R0EYW9	751	714	547	964
SoyZH13_12G181000	SoyZH13_13G033300	3847.I1LUE0	3847.C6T2H2	389	708	0	813
SoyZH13_12G181000	SoyZH13_13G044100	3847.I1LUE0	3847.I1LWR7	395	714	0	819
SoyZH13_12G181000	SoyZH13_13G118300	3847.I1LUE0	3847.I1LZ09	395	714	107	832
SoyZH13_12G181000	SoyZH13_13G341200	3847.C6SVV7	3847.I1LUE0	386	706	0	812
SoyZH13_12G181000	SoyZH13_14G039700	3847.I1M7C7	3847.I1LUE0	262	688	0	759
SoyZH13_12G181000	SoyZH13_14G051500	3847.A0A0R4J581	3847.I1LUE0	219	667	0	728
SoyZH13_12G181000	SoyZH13_14G191700	3847.C6SWA5	3847.I1LUE0	386	706	0	812
SoyZH13_12G181000	SoyZH13_15G004100	3847.A0A0R0G3G4	3847.I1LUE0	386	706	0	812
SoyZH13_12G181000	SoyZH13_15G091600	3847.A0A0R0FZ23	3847.I1LUE0	280	705	0	778
SoyZH13_12G181000	SoyZH13_15G098500	3847.K7MAP3	3847.I1LUE0	386	706	0	812
SoyZH13_12G181000	SoyZH13_15G142100	3847.C6SWG4	3847.I1LUE0	413	718	0	827
SoyZH13_12G181000	SoyZH13_15G245900	3847.A0A0R4J5B7	3847.I1LUE0	389	708	240	852
SoyZH13_12G181000	SoyZH13_16G011200	3847.A0A0R0FJR0	3847.I1LUE0	389	708	240	852
SoyZH13_12G181000	SoyZH13_16G080100	3847.I1MM89	3847.I1LUE0	280	705	0	778
SoyZH13_12G181000	SoyZH13_16G112900	3847.A0A0R4J5K4	3847.I1LUE0	219	667	0	728
SoyZH13_12G181000	SoyZH13_16G132300	3847.I1JD07	3847.I1LUE0	412	624	0	769
SoyZH13_12G181000	SoyZH13_17G004400	3847.I1LUE0	3847.I1MQW1	389	708	0	813
SoyZH13_12G181000	SoyZH13_17G018100	3847.C6F117	3847.I1LUE0	386	706	0	812
SoyZH13_12G181000	SoyZH13_17G095400	3847.I1LUE0	3847.I1JZQ6	438	706	0	827
SoyZH13_12G181000	SoyZH13_17G102200	3847.I1LUE0	3847.I1MU00	394	710	0	816
SoyZH13_12G181000	SoyZH13_17G159500	3847.I1LUE0	3847.A0A0R0FE22	386	706	0	812
SoyZH13_12G181000	SoyZH13_17G172600	3847.A0A0R0FEX1	3847.I1LUE0	219	667	0	728
SoyZH13_12G181000	SoyZH13_18G055100	3847.I1LUE0	3847.I1MZU0	473	453	211	752
SoyZH13_12G181000	SoyZH13_18G078700	3847.I1LUE0	3847.I1N0F1	280	705	0	778
SoyZH13_12G181000	SoyZH13_19G026300	3847.I1LUE0	3847.C6T4Z6	395	714	0	819
SoyZH13_12G181000	SoyZH13_19G044500	3847.I1LUE0	3847.I1N6T0	389	708	0	813
SoyZH13_12G181000	SoyZH13_19G092400	3847.I1JD07	3847.I1LUE0	412	624	0	769
SoyZH13_12G181000	SoyZH13_19G130800	3847.I1N954	3847.I1LUE0	262	688	0	759
SoyZH13_12G181000	SoyZH13_19G130900	3847.C6SY25	3847.I1LUE0	262	688	0	759
SoyZH13_12G181000	SoyZH13_19G163900	3847.I1L8S1	3847.I1LUE0	395	714	107	832
SoyZH13_12G181000	SoyZH13_19G190500	3847.C6SZ18	3847.I1LUE0	500	738	0	863
SoyZH13_12G181000	SoyZH13_19G192200	3847.C6SZ18	3847.I1LUE0	500	738	0	863
SoyZH13_12G181000	SoyZH13_20G031900	3847.K7N154	3847.I1LUE0	386	706	0	812
SoyZH13_12G181000	SoyZH13_20G074100	3847.A0A0R0I0B9	3847.I1LUE0	310	692	223	820
SoyZH13_12G181000	SoyZH13_20G136100	3847.I1LUE0	3847.C6TI64	389	594	0	741
SoyZH13_12G181300	SoyZH13_13G274500	3847.A0A0R4J536	3847.A0A0R0HEM4	0	900	0	900
SoyZH13_12G181300	SoyZH13_20G098000	3847.A0A0R4J646	3847.A0A0R0HEM4	0	900	0	900
SoyZH13_12G182000	SoyZH13_13G273900	3847.I1LUF0	3847.I1M3V1	0	900	0	900
SoyZH13_12G182800	SoyZH13_12G214400	3847.K7LW22	3847.K7LWN2	638	626	0	858
SoyZH13_12G182800	SoyZH13_13G075400	3847.C6SYH7	3847.K7LW22	658	794	0	926
SoyZH13_12G182800	SoyZH13_13G136900	3847.I1LZK9	3847.K7LW22	485	248	471	777
SoyZH13_12G182800	SoyZH13_13G147700	3847.I1LZW4	3847.K7LW22	751	883	536	985
SoyZH13_12G182800	SoyZH13_13G149900	3847.K7LW22	3847.K7M084	541	585	460	888
SoyZH13_12G182800	SoyZH13_13G199700	3847.K7LW22	3847.I1M1J1	469	756	0	864
SoyZH13_12G182800	SoyZH13_13G273000	3847.I1M3U2	3847.K7LW22	0	900	0	900
SoyZH13_12G182800	SoyZH13_13G337700	3847.K7LW22	3847.I1M5U8	751	756	547	970
SoyZH13_12G182800	SoyZH13_14G023500	3847.K7LW22	3847.I1M6U9	666	793	191	939
SoyZH13_12G182800	SoyZH13_14G179900	3847.K7LW22	3847.C6SWR8	541	585	460	888
SoyZH13_12G182800	SoyZH13_15G007300	3847.K7LW22	3847.I1MCE8	751	756	547	970
SoyZH13_12G182800	SoyZH13_15G087103	3847.K7LW22	3847.I1M1J1	469	756	0	864
SoyZH13_12G182800	SoyZH13_15G174200	3847.I1MHK4	3847.K7LW22	591	626	0	840
SoyZH13_12G182800	SoyZH13_15G174800	3847.K7LW22	3847.I1MHK8	579	552	551	907
SoyZH13_12G182800	SoyZH13_15G203203	3847.K7LW22	3847.A0A0R0GAU8	659	626	504	931
SoyZH13_12G182800	SoyZH13_15G234100	3847.K7MDW5	3847.K7LW22	579	552	500	897
SoyZH13_12G182800	SoyZH13_15G234900	3847.C6SWT2	3847.K7LW22	665	639	0	873
SoyZH13_12G182800	SoyZH13_16G034700	3847.K7LW22	3847.C6TJP9	525	534	0	769
SoyZH13_12G182800	SoyZH13_16G058300	3847.I1MLN7	3847.K7LW22	751	639	547	955
SoyZH13_12G182800	SoyZH13_16G150500	3847.K7LW22	3847.C6SWG5	629	626	0	855
SoyZH13_12G182800	SoyZH13_17G004800	3847.K7LW22	3847.I1MQW6	522	626	504	903
SoyZH13_12G182800	SoyZH13_17G060700	3847.I1MSQ9	3847.K7LW22	738	650	0	904
SoyZH13_12G182800	SoyZH13_17G064500	3847.C6SYU8	3847.K7LW22	658	794	0	926
SoyZH13_12G182800	SoyZH13_17G102000	3847.K7LW22	3847.I1MTZ8	751	883	536	985
SoyZH13_12G182800	SoyZH13_17G111200	3847.K7LW22	3847.I1MU97	541	585	460	888
SoyZH13_12G182800	SoyZH13_18G060100	3847.K7LW22	3847.C6SXE4	801	0	0	801
SoyZH13_12G182800	SoyZH13_18G118500	3847.K7LW22	3847.K7MRU0	522	626	504	903
SoyZH13_12G182800	SoyZH13_18G202200	3847.I1N3M5	3847.K7LW22	844	693	0	949
SoyZH13_12G182800	SoyZH13_18G253700	3847.K7LW22	3847.C6TN35	658	784	0	923
SoyZH13_12G182800	SoyZH13_19G072000	3847.K7LW22	3847.I1N7K6	751	639	547	955
SoyZH13_12G182800	SoyZH13_19G098100	3847.K7LW22	3847.C6T0C3	659	821	0	936
SoyZH13_12G182800	SoyZH13_19G100900	3847.I1N8B6	3847.K7LW22	525	534	0	769
SoyZH13_12G182800	SoyZH13_19G139800	3847.K7LW22	3847.I1N9G0	658	784	0	923
SoyZH13_12G182800	SoyZH13_19G182000	3847.C6SVH9	3847.K7LW22	697	827	0	945
SoyZH13_12G182800	SoyZH13_19G197000	3847.K7LW22	3847.A0A0R0F214	572	617	0	829
SoyZH13_12G182800	SoyZH13_19G214800	3847.K7LW22	3847.I1NBS1	470	737	0	854
SoyZH13_12G182800	SoyZH13_20G074600	3847.C6SYQ7	3847.K7LW22	738	650	0	904
SoyZH13_12G182800	SoyZH13_20G175300	3847.K7LW22	3847.I1NHQ1	659	821	0	936
SoyZH13_12G182800	SoyZH13_20G189400	3847.I1NI35	3847.K7LW22	572	762	0	893
SoyZH13_12G182800	SoyZH13_20G222100	3847.K7LW22	3847.I1NJ40	395	626	207	804
SoyZH13_12G182800	SoyZH13_20G225500	3847.K7LW22	3847.A0A0R0ESI3	659	626	505	931
SoyZH13_12G184800	SoyZH13_20G232200	3847.I1LUH6	3847.I1NJE4	900	0	0	900
SoyZH13_12G185800	SoyZH13_13G075400	3847.I1LUI7	3847.C6SYH7	575	585	0	816
SoyZH13_12G185800	SoyZH13_13G269400	3847.I1LUI7	3847.I1M3Q3	0	900	0	900
SoyZH13_12G185800	SoyZH13_13G315000	3847.A0A0R0H501	3847.I1LUI7	173	561	498	801
SoyZH13_12G185800	SoyZH13_14G023500	3847.I1M6U9	3847.I1LUI7	660	640	0	872
SoyZH13_12G185800	SoyZH13_14G088400	3847.K7M5V1	3847.I1LUI7	163	566	503	803
SoyZH13_12G185800	SoyZH13_15G031000	3847.I1MD84	3847.I1LUI7	173	561	498	801
SoyZH13_12G185800	SoyZH13_16G045500	3847.I1MLB1	3847.I1LUI7	751	975	547	996
SoyZH13_12G185800	SoyZH13_17G000700	3847.C6T0C5	3847.I1LUI7	75	699	0	709
SoyZH13_12G185800	SoyZH13_17G060700	3847.I1LUI7	3847.I1MSQ9	662	667	0	882
SoyZH13_12G185800	SoyZH13_17G064500	3847.C6SYU8	3847.I1LUI7	575	585	0	816
SoyZH13_12G185800	SoyZH13_18G159600	3847.I1LUI7	3847.I1N2J3	388	561	0	719
SoyZH13_12G185800	SoyZH13_18G253700	3847.C6TN35	3847.I1LUI7	571	560	0	803
SoyZH13_12G185800	SoyZH13_19G059700	3847.I1N761	3847.I1LUI7	58	756	0	760
SoyZH13_12G185800	SoyZH13_19G088900	3847.I1N7Z9	3847.I1LUI7	751	975	547	996
SoyZH13_12G185800	SoyZH13_19G139800	3847.I1N9G0	3847.I1LUI7	571	560	0	803
SoyZH13_12G185800	SoyZH13_19G182000	3847.C6SVH9	3847.I1LUI7	624	651	0	863
SoyZH13_12G185800	SoyZH13_20G074600	3847.I1LUI7	3847.C6SYQ7	662	667	0	882
SoyZH13_12G185800	SoyZH13_20G144400	3847.I1LUI7	3847.C6SXT8	0	650	188	703
SoyZH13_12G185800	SoyZH13_20G158400	3847.I1LUI7	3847.I1NH73	187	664	0	715
SoyZH13_12G185800	SoyZH13_20G208000	3847.I1LUI7	3847.I1NIN5	659	0	504	823
SoyZH13_12G188500	SoyZH13_13G293300	3847.I1MS73	3847.I1LUL7	70	731	0	739
SoyZH13_12G188500	SoyZH13_14G052900	3847.I1LUL7	3847.I1M7S3	0	710	0	709
SoyZH13_12G188500	SoyZH13_14G179200	3847.I1LUL7	3847.I1MBD1	0	710	0	709
SoyZH13_12G188500	SoyZH13_15G191700	3847.I1MI28	3847.I1LUL7	0	710	0	709
SoyZH13_12G188500	SoyZH13_17G149200	3847.I1MVE9	3847.I1LUL7	391	608	220	797
SoyZH13_12G188500	SoyZH13_17G245100	3847.I1LUL7	3847.C6SZU4	254	658	0	733
SoyZH13_12G188500	SoyZH13_18G120800	3847.K7MRX6	3847.I1LUL7	47	706	0	708
SoyZH13_12G189000	SoyZH13_13G266000	3847.I1LUM2	3847.K7M2J5	0	900	0	900
SoyZH13_12G189000	SoyZH13_18G212600	3847.C6T4S6	3847.I1LUM2	0	900	0	900
SoyZH13_12G193400	SoyZH13_15G171900	3847.I1LUR9	3847.I1MHH7	594	360	0	729
SoyZH13_12G193400	SoyZH13_15G182500	3847.K7MCH3	3847.I1LUR9	594	360	0	729
SoyZH13_12G193400	SoyZH13_20G131300	3847.I1LUR9	3847.I1NGD2	572	360	0	714
SoyZH13_12G194000	SoyZH13_13G335800	3847.I1M5S3	3847.I1LUS5	500	484	0	730
SoyZH13_12G194000	SoyZH13_15G009800	3847.I1LUS5	3847.I1MCH7	500	484	0	730
SoyZH13_12G194000	SoyZH13_18G007300	3847.I1LUS5	3847.I1MYG9	468	431	105	705
SoyZH13_12G194200	SoyZH13_14G142900	3847.K7M771	3847.A0A0R0HID3	819	0	0	819
SoyZH13_12G194200	SoyZH13_15G049600	3847.I1K2S3	3847.A0A0R0HID3	567	501	0	774
SoyZH13_12G194200	SoyZH13_16G033300	3847.A0A0R0HID3	3847.A0A0R0FKY9	282	345	437	712
SoyZH13_12G195700	SoyZH13_14G196400	3847.K7M8E6	3847.C6T1U2	396	417	357	753
SoyZH13_12G195900	SoyZH13_14G196400	3847.K7M8E6	3847.I1LUU8	396	417	357	753
SoyZH13_12G196400	SoyZH13_13G049600	3847.I1LWJ9	3847.I1LUV0	394	540	0	709
SoyZH13_12G196400	SoyZH13_14G096500	3847.I1LUV0	3847.C6T2F3	501	540	446	861
SoyZH13_12G196400	SoyZH13_14G102800	3847.I1M9D1	3847.I1LUV0	418	720	379	889
SoyZH13_12G196400	SoyZH13_14G127800	3847.I1LUV0	3847.I1MA04	415	719	365	886
SoyZH13_12G196400	SoyZH13_17G098400	3847.I1LUV0	3847.I1MTV9	401	716	446	897
SoyZH13_12G196400	SoyZH13_17G162200	3847.A0A0R0FNH9	3847.I1LUV0	418	720	379	889
SoyZH13_12G196400	SoyZH13_17G177700	3847.I1LUV0	3847.I1MW66	395	540	315	792
SoyZH13_12G196400	SoyZH13_18G203500	3847.K7MU78	3847.I1LUV0	418	720	379	889
SoyZH13_12G196400	SoyZH13_19G019900	3847.I1LUV0	3847.K7MW27	394	540	0	709
SoyZH13_12G196400	SoyZH13_19G101100	3847.I1LUV0	3847.K7MXW4	395	540	315	792
SoyZH13_12G196400	SoyZH13_19G237400	3847.K7N096	3847.I1LUV0	401	716	446	897
SoyZH13_12G196400	SoyZH13_20G206500	3847.I1LUV0	3847.A0A0R0ENA0	466	738	251	885
SoyZH13_12G197200	SoyZH13_14G191200	3847.I1MBP3	3847.K7LWB6	659	821	563	970
SoyZH13_12G197200	SoyZH13_18G002200	3847.I1MYA5	3847.K7LWB6	797	975	759	998
SoyZH13_12G197200	SoyZH13_18G048200	3847.K7MQ01	3847.K7LWB6	158	756	0	785
SoyZH13_12G197200	SoyZH13_18G260700	3847.K7LWB6	3847.K7MVF2	61	756	0	761
SoyZH13_12G197300	SoyZH13_13G257400	3847.C6TKW2	3847.C6T868	0	900	0	900
SoyZH13_12G197300	SoyZH13_14G008000	3847.C6TKW2	3847.C6TD73	395	540	72	719
SoyZH13_12G197300	SoyZH13_14G191200	3847.C6TKW2	3847.I1MBP3	659	626	505	931
SoyZH13_12G197300	SoyZH13_15G051000	3847.K7M9Q3	3847.C6TKW2	545	540	280	836
SoyZH13_12G197300	SoyZH13_16G182000	3847.A0A0R0FSY2	3847.C6TKW2	424	540	112	744
SoyZH13_12G197300	SoyZH13_18G002200	3847.I1MYA5	3847.C6TKW2	797	756	551	975
SoyZH13_12G197300	SoyZH13_18G027600	3847.C6TKW2	3847.I1MZ32	472	540	211	791
SoyZH13_12G197300	SoyZH13_18G048200	3847.K7MQ01	3847.C6TKW2	158	756	0	785
SoyZH13_12G197300	SoyZH13_18G260700	3847.C6TKW2	3847.K7MVF2	61	756	0	761
SoyZH13_12G197300	SoyZH13_19G081400	3847.C6TKW2	3847.A0A0R0EJT5	389	370	393	745
SoyZH13_12G197300	SoyZH13_20G198400	3847.C6TKW2	3847.A0A0R0ERF9	424	540	112	744
SoyZH13_12G198600	SoyZH13_13G162400	3847.I1M0C2	3847.K7LWC5	0	883	484	937
SoyZH13_12G198600	SoyZH13_14G106400	3847.A0A0R0GNM9	3847.K7LWC5	664	756	547	959
SoyZH13_12G198600	SoyZH13_17G203900	3847.I1MWX3	3847.K7LWC5	664	756	547	959
SoyZH13_12G198600	SoyZH13_18G030000	3847.K7MPM2	3847.K7LWC5	664	883	547	980
SoyZH13_12G198600	SoyZH13_18G052700	3847.K7LWC5	3847.C6SXH4	567	821	505	958
SoyZH13_12G198600	SoyZH13_18G219100	3847.K7LWC5	3847.I1N439	665	883	547	980
SoyZH13_12G198600	SoyZH13_19G187700	3847.K7LWC5	3847.I1NAV1	84	786	500	893
SoyZH13_12G198600	SoyZH13_19G225000	3847.I1NC41	3847.K7LWC5	625	883	325	967
SoyZH13_12G202300	SoyZH13_14G142900	3847.A0A368UIA2	3847.K7M771	822	0	228	856
SoyZH13_12G202300	SoyZH13_15G049600	3847.I1K2S3	3847.A0A368UIA2	533	388	0	701
SoyZH13_12G202300	SoyZH13_15G107200	3847.K7MAT5	3847.A0A368UIA2	662	119	195	739
SoyZH13_12G202300	SoyZH13_15G243700	3847.I1MJF2	3847.A0A368UIA2	585	221	164	706
SoyZH13_12G202300	SoyZH13_16G070900	3847.C6SWD1	3847.A0A368UIA2	578	82	355	728
SoyZH13_12G202300	SoyZH13_18G009300	3847.A0A0R0EV33	3847.A0A368UIA2	500	292	357	752
SoyZH13_12G202300	SoyZH13_18G075000	3847.I1N0B6	3847.A0A368UIA2	653	0	284	740
SoyZH13_12G202300	SoyZH13_18G200300	3847.A0A368UIA2	3847.I1N3K6	567	246	215	721
SoyZH13_12G202300	SoyZH13_18G209500	3847.A0A368UIA2	3847.I1N3U5	573	215	253	727
SoyZH13_12G202300	SoyZH13_19G066000	3847.A0A368UIA2	3847.C6THJ7	569	240	219	721
SoyZH13_12G202300	SoyZH13_19G165800	3847.A0A368UIA2	3847.C6SWN9	569	240	219	721
SoyZH13_12G202300	SoyZH13_20G054100	3847.A0A0R0E7H3	3847.A0A368UIA2	569	240	219	721
SoyZH13_12G202600	SoyZH13_13G251500	3847.I1LV18	3847.I1M368	0	900	0	900
SoyZH13_12G206400	SoyZH13_13G246400	3847.I1M311	3847.K7LWG6	0	900	0	900
SoyZH13_12G207700	SoyZH13_14G048400	3847.I1LV79	3847.I1LTE6	573	547	500	894
SoyZH13_12G207700	SoyZH13_15G174800	3847.I1MHK8	3847.I1LV79	531	0	553	781
SoyZH13_12G208000	SoyZH13_13G244200	3847.I1LV82	3847.K7M263	0	900	0	900
SoyZH13_12G209700	SoyZH13_16G090100	3847.K7MGH1	3847.A0A0R0HJH1	463	453	416	813
SoyZH13_12G210600	SoyZH13_13G240600	3847.I1LVB2	3847.I1M2V0	0	900	0	900
SoyZH13_12G210600	SoyZH13_13G327100	3847.I1LVB2	3847.I1M5H3	217	436	390	707
SoyZH13_12G210600	SoyZH13_13G335800	3847.I1M5S3	3847.I1LVB2	455	438	401	800
SoyZH13_12G210600	SoyZH13_14G005900	3847.I1LVB2	3847.I1M679	0	900	242	920
SoyZH13_12G210600	SoyZH13_15G009800	3847.I1LVB2	3847.I1MCH7	455	438	401	800
SoyZH13_12G210600	SoyZH13_15G018300	3847.I1LVB2	3847.C6TDQ3	217	436	390	707
SoyZH13_12G210600	SoyZH13_15G050300	3847.I1MDV2	3847.I1LVB2	394	937	306	971
SoyZH13_12G210600	SoyZH13_16G009200	3847.A0A0R0FJK7	3847.I1LVB2	400	410	357	752
SoyZH13_12G210600	SoyZH13_17G183700	3847.I1MWB9	3847.I1LVB2	394	400	307	726
SoyZH13_12G210600	SoyZH13_18G007300	3847.I1LVB2	3847.I1MYG9	451	436	401	798
SoyZH13_12G210600	SoyZH13_20G163300	3847.A0A0R0EL96	3847.I1LVB2	394	400	307	726
SoyZH13_12G211400	SoyZH13_13G179600	3847.I1M0W3	3847.I1LVC3	0	900	0	900
SoyZH13_12G211400	SoyZH13_17G162300	3847.I1LVC3	3847.C6T174	659	0	505	823
SoyZH13_12G211400	SoyZH13_18G144500	3847.I1N263	3847.I1LVC3	469	487	445	835
SoyZH13_12G211400	SoyZH13_19G240300	3847.I1LVC3	3847.I1NCL7	469	487	445	835
SoyZH13_12G212000	SoyZH13_13G049000	3847.I1LVC8	3847.I1LWK5	409	402	357	752
SoyZH13_12G212000	SoyZH13_13G249200	3847.I1LVC8	3847.A0A0R0GUT5	398	426	450	793
SoyZH13_12G212000	SoyZH13_15G143200	3847.I1LVC8	3847.A0A0R0G114	251	508	448	778
SoyZH13_12G212000	SoyZH13_15G145000	3847.K7MBF8	3847.I1LVC8	279	786	240	872
SoyZH13_12G212000	SoyZH13_15G182900	3847.K7MCH6	3847.I1LVC8	409	402	357	752
SoyZH13_12G212000	SoyZH13_18G040400	3847.I1LVC8	3847.I1MZF2	573	702	500	930
SoyZH13_12G212000	SoyZH13_19G021000	3847.I1N651	3847.I1LVC8	409	402	357	752
SoyZH13_12G212000	SoyZH13_20G045900	3847.K7N1S4	3847.I1LVC8	395	426	389	769
SoyZH13_12G214400	SoyZH13_12G216000	3847.K7LWN2	3847.I1LVG6	434	540	0	728
SoyZH13_12G214400	SoyZH13_13G075400	3847.C6SYH7	3847.K7LWN2	569	619	0	828
SoyZH13_12G214400	SoyZH13_13G147700	3847.K7LWN2	3847.I1LZW4	625	626	0	853
SoyZH13_12G214400	SoyZH13_13G149900	3847.K7LWN2	3847.K7M084	452	583	0	761
SoyZH13_12G214400	SoyZH13_13G163900	3847.I1M0D7	3847.K7LWN2	470	540	0	745
SoyZH13_12G214400	SoyZH13_13G207600	3847.A0A368UHE3	3847.K7LWN2	570	540	0	793
SoyZH13_12G214400	SoyZH13_13G219900	3847.K7LWN2	3847.I1M281	470	540	0	745
